Aluminium,Elevation,Nitrogen,Organic Carbon,PH,Soil Moisture,Texture,Variance,Yield,cluster
58,1910,99,5,57,17.2395401,1,0.1652891338,2.215699911,2
49,429,60,2,69,6.663610458,6,0.01210226305,1.175699949,1
45,1051,68,3,60,11.05469418,3,0.01719895564,1.344550014,4
57,1479,87,5,55,22.78585052,1,0.06395326555,1.890349984,2
46,755,60,2,63,4.297014713,6,0.005794803612,0.8826000094,1
57,1462,88,5,54,22.19878006,1,0.04444278777,1.880699992,2
47,1025,53,2,62,10.38089371,6,0.01142185647,1.240650058,1
51,1592,77,2,66,6.469658852,4,0.2418704927,2.854799986,4
48,159,57,2,70,5.36279583,6,0.009786213748,0.9541000128,1
55,1196,72,3,55,18.79302979,4,0.023155367,1.427950025,2
55,2250,113,4,58,19.86532021,1,0.4524331689,3.18475008,0
45,978,58,2,65,6.846814632,6,0.02101463266,1.26820004,1
55,2386,98,4,62,7.377353191,4,0.02427971922,1.614899993,4
48,563,58,1,72,6.959218502,6,0.01415292453,1.284250021,1
57,1262,75,4,56,22.06632042,1,0.02399289049,1.765499949,2
54,2339,115,5,59,11.64798927,1,0.05282821879,1.784199953,3
48,1214,75,3,68,4.530303001,4,0.01971592382,1.215549946,4
49,76,62,2,70,4.316196442,6,0.002019363455,0.8198000193,1
56,1242,70,3,57,22.06632042,1,0.02429320663,1.728399992,2
52,1857,96,4,65,16.04195404,1,0.0112458989,1.769549966,4
58,1848,107,5,56,20.81811714,1,0.01161247771,1.64625001,2
51,1412,90,4,64,15.18422127,1,0.5699726343,3.498049974,0
46,325,65,2,66,5.596578121,6,0.02754307911,1.311650038,1
50,2039,79,2,69,15.5562582,4,0.01774680614,1.286200047,4
45,138,64,2,61,8.570746422,6,0.03080166504,1.259549975,1
46,613,65,2,62,5.29102087,6,0.01185688376,1.210899949,1
56,1244,72,5,56,18.79302979,1,0.009401927702,1.719699979,2
45,2136,113,5,56,12.68871689,1,0.004703188781,2.048549891,3
44,1056,67,2,65,4.234931946,3,0.008752634749,1.148900032,1
49,1560,53,2,59,7.467814445,6,0.02093219943,1.213050008,1
44,693,55,2,64,4.654892921,6,0.003627717961,0.9395999908,1
50,1542,81,4,64,6.469658852,1,0.03036629409,1.768399954,4
44,210,56,2,64,8.001791954,9,0.0249902457,1.318199992,1
53,1930,91,4,66,7.709267139,4,0.01724301837,1.482049942,4
44,990,62,2,60,4.854311943,3,0.006344747264,0.8535500169,1
48,781,58,2,70,6.637675762,6,0.0326680094,1.504099965,1
46,956,57,2,63,6.846814632,6,0.03310912102,1.298599958,1
56,1288,68,4,56,21.16743279,1,0.02702562511,1.700749993,2
47,160,53,2,67,5.36279583,6,0.0334966369,1.136000037,1
51,1732,78,3,67,11.28345966,4,0.03386375681,1.540750027,4
46,878,61,2,60,4.854311943,6,0.001889875741,0.9538499713,1
56,1460,90,4,65,12.61479092,4,0.06300656497,2.118599892,4
46,960,62,2,62,4.854311943,6,0.002942581428,0.9311000109,1
51,1648,83,3,66,10.82009888,1,0.1789470762,2.84920001,4
45,22,69,2,65,5.982233524,6,0.003635668661,1.158249974,1
54,2225,100,6,56,19.86532021,1,0.4443527758,3.450150013,0
52,1408,79,4,59,10.11738777,1,0.06012417004,1.349550009,4
56,1252,69,5,57,21.16743279,4,0.02237186208,1.526550055,2
53,2528,136,7,56,16.12587166,4,0.3192594051,3.253700018,0
60,1778,116,5,59,14.75756168,1,0.07934306562,1.330000043,3
54,1329,86,4,66,12.61479092,4,0.05313208327,2.062750101,4
57,1710,89,6,57,20.11994362,1,0.0464688018,2.121000051,2
48,780,80,2,67,8.634547234,1,0.01301320549,1.316499949,4
45,903,63,2,67,6.846814632,6,0.009074104019,1.174200058,1
50,1585,85,5,65,6.255380154,1,0.01450251136,1.192199945,4
47,2009,103,2,67,7.801126957,6,0.01630599983,1.534600019,4
42,585,57,2,67,4.749230862,6,0.01091491338,0.8094499707,1
53,1449,83,4,63,12.98832226,4,0.4421226382,3.190649986,0
55,2217,90,4,60,18.46917534,4,0.3542788923,3.451950073,0
48,1033,91,3,59,13.87384796,1,0.02594112977,1.340350032,4
48,490,63,2,68,7.585030556,6,0.03880835325,1.491999984,1
45,343,50,2,64,7.827662945,6,0.004395205062,0.8081499934,1
53,2720,147,7,55,9.759883881,4,0.04114765301,1.674900055,3
50,1429,83,4,57,5.56032896,6,0.02479629219,1.250949979,4
58,2482,127,5,56,16.18502426,4,0.3067531586,2.592499971,0
53,1199,79,2,63,19.79767227,4,0.0189955961,1.537099957,4
56,1575,102,5,61,12.61479092,4,0.03486058488,2.03309989,3
58,2354,116,5,57,16.18502426,4,0.2870017588,2.508749962,0
58,1392,105,4,58,10.63206768,1,0.05871280283,1.387899995,2
50,2054,92,4,64,7.801126957,4,0.01738296077,1.579900026,4
47,730,56,2,64,6.959218502,6,0.04888387397,1.348950028,1
50,1955,92,2,66,9.580809593,4,0.01692323014,1.641499996,4
52,1076,83,3,64,11.19084549,1,0.007470892277,1.386000037,4
42,933,60,3,62,4.873876572,3,0.008894466795,0.9168000221,1
50,935,87,4,63,8.634547234,1,0.02037391812,1.194149971,4
46,539,58,2,66,5.29102087,6,0.0020402316,0.8713499904,1
54,1199,75,3,57,18.11284447,3,0.01975307427,1.491150022,2
57,2488,112,6,54,11.64798927,4,0.02144419216,1.524049997,3
48,813,56,2,70,6.846814632,6,0.01411932893,1.242699981,1
44,23,69,3,63,0.6350000501,9,0.02471341565,1.447399974,1
56,1837,120,9,54,20.81811714,1,0.007692953572,1.600250006,3
47,884,55,2,66,6.846814632,6,0.02717427537,1.418349981,1
53,1378,92,4,63,12.98832226,4,0.4073639214,3.167749882,0
57,2651,116,5,55,17.76881218,4,0.442404598,2.566649914,0
48,721,63,2,69,7.301342487,3,0.02383512072,1.460800052,1
48,657,62,2,68,7.585030556,6,0.0214633923,1.256199956,1
55,1476,69,5,54,22.78585052,1,0.02650771849,1.942199945,2
52,2217,88,4,68,15.5562582,4,0.008544772863,1.327999949,4
47,1199,59,2,60,5.276130676,6,0.03163876384,1.502850056,1
58,1760,114,8,55,20.81811714,1,0.0165919289,1.779950023,3
56,2075,105,4,61,18.1607132,4,0.5597834587,3.586699963,0
52,975,75,3,65,10.65184689,1,0.03105375543,1.713000059,4
46,143,59,2,65,5.36279583,9,0.01220372971,1.181200027,1
54,2374,100,4,57,19.86532021,1,0.627874136,3.578150034,0
50,1478,74,3,64,10.61996555,4,0.03008829243,1.271399975,4
46,478,51,2,65,4.822091579,6,0.004764624406,0.8105999827,1
55,1841,90,5,59,17.35907745,1,0.006044596899,2.071099997,2
48,581,61,2,67,4.734521866,6,0.00692374818,0.8874499798,1
48,892,70,2,62,6.637675762,6,0.02556368709,1.328799963,1
50,853,69,3,67,4.297014713,1,0.006024585105,1.07980001,4
55,1293,89,4,60,18.32628441,1,0.02842735685,1.56885004,2
55,1473,93,5,66,12.61479092,4,0.02448197268,2.057549953,4
45,487,49,2,64,4.822091579,6,0.0004305667244,0.9243500233,1
43,597,63,2,65,4.749230862,6,0.00445484696,0.8276500106,1
45,303,54,2,62,6.565292358,9,0.03349705786,1.223999977,1
45,2002,116,4,58,18.38701248,4,0.01286276616,2.138250113,3
60,1516,113,5,55,17.5350399,1,0.06175688282,1.497099996,2
49,371,79,4,58,6.774927139,6,0.02137733065,1.329550028,1
44,1164,66,2,63,4.530303001,3,0.005807956681,1.189749956,1
53,1562,89,4,64,12.61479092,4,0.1880930215,2.167999983,4
48,1484,73,2,59,5.56032896,6,0.03486652672,1.47510004,1
46,1904,118,6,57,12.68871689,1,0.007360074669,2.001499891,3
57,1286,88,4,60,13.50076485,1,0.03730434924,1.44749999,2
47,755,48,2,65,6.190820217,6,0.01067697257,1.189450026,1
48,957,64,2,65,5.726442337,6,0.00664199423,1.020799994,1
46,987,62,2,61,4.854311943,6,0.003124911105,0.8751000166,1
57,1806,104,7,57,18.35881233,1,0.01524532307,1.841750026,3
48,1147,70,3,65,4.234931946,1,0.009926071391,1.233700037,4
48,1225,56,2,58,5.276130676,3,0.01372390147,1.189399958,4
59,1835,120,6,56,8.495018959,1,0.08383477479,1.3477,3
52,1894,100,5,62,16.55594635,4,0.2216003984,2.448999882,0
57,1542,87,5,56,20.57894135,1,0.01816863567,1.941699982,2
47,93,58,2,62,6.394533634,6,0.02702182718,1.436949968,1
55,2302,93,5,60,18.46917534,1,0.3829042614,3.454849958,0
48,1496,69,2,68,7.467814445,6,0.03965464607,1.222149968,1
55,1909,101,4,63,12.68012905,4,0.615013659,3.427299976,0
48,1112,64,2,62,5.945804596,6,0.0222899951,1.232300043,1
56,1567,100,6,56,11.69568157,1,0.01005446911,1.667299986,3
57,1780,79,4,57,17.2395401,1,0.2150517255,2.593549967,2
57,2624,125,5,55,11.64798927,4,0.0361029394,1.907549977,3
46,1213,50,2,62,11.05469418,6,0.02053760551,1.322049975,1
49,1387,65,4,60,7.908875465,6,0.01109110843,1.157199979,4
48,1659,67,2,66,5.377430916,6,0.04142723605,1.617799997,1
58,1300,104,3,56,10.97380257,1,0.0581279695,1.342800021,2
55,1939,110,4,62,10.82009888,4,0.02231404558,1.822900057,4
48,70,76,2,60,6.394533634,6,0.02730548009,1.606649995,1
59,2516,134,7,55,11.64798927,4,0.07189457119,1.932299972,3
53,2356,108,5,62,15.15795326,4,0.03599933535,1.378849983,3
55,1312,93,5,59,11.69568157,1,0.00973652117,1.482499957,2
56,2333,108,4,64,11.64798927,4,0.04278095439,1.950950027,4
52,1129,73,4,66,6.153415203,6,0.004009288736,0.8723000288,4
47,643,51,2,70,4.880426884,6,0.0055958312,1.199450016,1
47,145,57,2,64,3.873099566,9,0.01439021342,1.222350001,1
56,1851,84,5,59,18.35881233,6,0.01145382226,1.863350034,2
58,2357,123,7,60,16.18502426,4,0.3065072894,3.12864995,0
46,1026,66,2,61,4.234931946,3,0.007777366322,1.161599994,1
56,1485,71,5,55,21.88551903,4,0.03763287514,1.997149944,2
46,1258,60,2,60,5.945804596,6,0.02790876478,1.45720005,1
46,512,59,2,66,5.29102087,6,0.008084929548,1.205500007,1
58,1853,119,8,54,18.14617348,1,0.01961670257,1.83494997,3
56,1849,99,5,57,17.2395401,1,0.006367994938,2.147850037,2
46,935,69,2,63,5.05257988,4,0.006250346545,0.9729499817,1
47,896,75,3,58,4.643328667,3,0.03231862932,1.160949945,4
48,746,70,3,67,7.766949654,1,0.027261585,1.291350007,4
47,705,69,2,67,7.766949654,3,0.0289262794,1.420250058,1
44,590,67,2,64,5.005792141,6,0.01198203024,1.046350002,1
46,930,60,2,61,4.854311943,6,0.00707748672,0.8968999982,1
58,1542,94,5,56,22.41001701,1,0.04586502165,1.877449989,2
44,167,63,2,61,6.774927139,9,0.01934438571,1.051450014,1
54,1478,101,5,55,11.69568157,1,0.002155109076,1.620599985,2
55,1725,92,5,59,15.75392628,4,0.009911307134,1.514099956,2
48,918,55,2,61,4.854311943,6,0.002380186226,0.9182500243,1
47,2786,141,8,57,16.75114441,4,0.002570278477,2.145450115,3
57,2478,125,9,54,15.18422127,4,0.5320657492,2.59890008,0
51,1787,82,3,65,7.377353191,1,0.04252139106,1.162799954,4
46,741,60,2,62,5.142932415,6,0.006230384111,0.8761000037,1
49,797,68,3,71,6.748383045,4,0.002113413066,0.8469499946,1
52,1053,79,4,66,14.26134014,4,0.07091092318,2.08859992,4
49,268,81,3,58,6.565292358,6,0.03471327573,1.106299996,1
48,180,72,3,63,5.36279583,6,0.01265295874,0.7522000074,1
47,1990,87,4,67,6.115169525,4,0.005064320751,1.598749995,4
54,1438,88,4,68,4.53278923,1,0.033534199,1.157299995,4
57,2322,125,4,59,10.34131336,4,0.02855809964,1.878499985,3
44,135,57,2,62,8.001791954,9,0.02218978666,1.225749969,1
48,896,63,3,65,5.705182076,6,0.004601436667,0.9865499735,1
55,1652,85,4,60,15.75392628,1,0.0126086548,1.665949941,2
56,2553,116,6,59,16.99972534,4,0.07116293907,1.333349943,3
46,253,82,3,58,6.774927139,6,0.0133835962,1.36650002,1
59,1666,115,6,57,15.74886227,1,0.0591336824,1.359699965,3
55,2348,122,5,56,19.86532021,1,0.482880652,3.575050116,0
48,1137,61,2,59,5.32907486,6,0.01088833716,0.9380999804,1
59,1391,103,4,59,10.63206768,1,0.06225228682,1.333150029,2
45,922,67,3,60,4.873876572,3,0.008661926724,0.9448500276,1
59,1482,102,4,57,13.50076485,1,0.03640886396,1.458899975,2
55,2215,90,5,59,18.46917534,1,0.3734311163,3.271899939,0
58,2589,125,7,57,11.64798927,4,0.08893962204,1.524999976,3
46,872,53,2,64,5.912354946,6,0.01067695301,1.200199962,1
53,1791,69,2,66,18.25143433,3,0.03095443919,1.698950052,4
55,1561,106,7,53,22.41001701,1,0.01508384198,1.965450048,3
46,772,56,2,61,4.621278763,6,0.01435078029,1.195150018,1
53,1163,76,4,64,10.97380257,1,0.02192964405,1.407099962,4
54,1326,81,3,60,11.69568157,1,0.01027618907,1.528300047,4
54,1338,74,3,57,11.69568157,4,0.003030708292,1.492300034,2
48,601,56,2,70,6.959218502,6,0.03241383657,1.470049977,1
59,1507,106,5,56,10.97380257,1,0.07026483119,1.365650058,3
56,1345,77,4,56,22.78585052,4,0.02941511944,1.785650015,2
46,665,56,2,64,4.654892921,6,0.003025601851,0.8306000233,1
46,1591,114,6,56,12.13683319,4,0.004137248732,1.906450033,3
47,28,69,2,57,7.281767368,9,0.03062609956,1.449100018,1
57,2300,139,6,55,20.11994362,1,0.01704874448,1.952100039,3
47,857,59,2,64,4.854311943,6,0.01142527442,1.281649947,1
52,1198,83,5,61,6.153415203,6,0.03497271612,1.17355001,4
45,766,52,1,67,6.537003994,6,0.0197029449,1.26394999,1
55,1283,83,4,59,13.50076485,1,0.03150098398,1.514999986,2
59,2554,139,5,56,10.34131336,4,0.03972307593,1.84829998,3
47,882,65,2,68,4.874920368,6,0.009280607104,1.260349989,1
51,2038,70,2,69,3.891039133,6,0.01369752549,1.27489996,4
54,1170,69,3,61,18.79302979,6,0.0345055759,1.389150023,2
57,2306,113,5,58,9.580809593,1,0.03025122173,1.715000033,3
56,1440,82,5,55,22.78585052,1,0.03691296652,1.888100028,2
48,564,54,2,70,5.502869606,6,0.004422183614,0.8546000123,1
46,516,64,2,65,4.335567951,6,0.002802454866,0.9962000251,1
46,642,59,2,68,4.880426884,6,0.005692692474,1.159049988,1
51,1892,129,7,56,19.73941994,1,0.03399530053,1.873749971,3
55,2935,136,4,57,6.775710106,4,0.02968988195,1.762150049,3
55,1177,72,3,56,18.79302979,4,0.01258502062,1.543650031,2
50,1423,79,4,60,10.61996555,1,0.05145539716,1.304250002,4
48,140,59,4,67,5.36279583,6,0.01930834167,1.143399954,1
48,141,55,2,67,5.36279583,6,0.01659335755,1.141950011,1
46,192,53,2,63,5.656566143,9,0.02219146863,1.301800013,1
42,675,64,2,62,5.005792141,6,0.007186845876,0.9511500001,1
45,700,68,3,60,4.643328667,3,0.01730396226,1.068199992,1
48,585,58,2,65,4.397960186,6,0.003746378003,0.9002500176,1
48,744,62,2,65,6.537003994,6,0.01232904289,1.180250049,1
54,1171,81,4,63,0.6350000501,1,0.03582072258,1.54885006,4
56,1741,90,5,58,13.32112122,4,0.008446989581,1.810500026,2
48,628,59,2,62,5.086588383,6,0.003549571848,1.001150012,1
43,579,56,2,64,5.29102087,6,0.004823607858,0.8102999926,1
47,819,59,2,62,5.208451271,3,0.006420476362,1.140349984,1
53,1287,86,4,63,12.98832226,4,0.1181054935,2.321700096,4
46,186,81,2,56,7.281767368,6,0.03229055926,1.53155005,1
44,813,61,2,60,4.873876572,6,0.02709755301,1.088199973,1
56,1768,90,5,58,20.11994362,1,0.01361076906,1.973350048,2
48,259,55,2,67,5.898396492,6,0.03378625587,1.224699974,1
49,542,62,2,65,6.537003994,6,0.007120264694,1.145149946,1
46,183,62,2,63,5.36279583,9,0.01000856236,0.9087499976,1
57,1625,86,5,55,21.88551903,1,0.04698090628,1.944249988,2
49,1530,85,4,70,16.17746353,1,0.3017156124,2.619100094,4
50,744,63,2,71,7.68307972,4,0.02077108435,1.492200017,1
49,1991,89,2,66,7.801126957,4,0.01727841422,1.62105,4
58,1745,121,6,56,14.79787159,1,0.04290609434,1.362949967,3
44,214,53,1,67,7.74776125,9,0.01251846366,1.164950013,1
49,1034,68,2,64,5.945804596,6,0.01189682726,1.184700012,1
57,2000,128,5,54,20.81811714,1,0.0127449818,1.586549997,3
46,1079,71,2,63,4.234931946,3,0.00709366845,1.153399944,1
48,265,56,2,66,5.656566143,6,0.03261774033,1.208899975,1
51,2029,99,4,65,10.82009888,4,0.1132097542,2.311650038,4
55,2288,134,7,53,18.1607132,4,0.450594753,2.907350063,0
48,641,66,2,66,7.585030556,6,0.02485489286,1.261600018,1
44,546,54,2,65,4.749230862,6,0.001592962421,0.9125499725,1
57,1459,90,5,56,11.69568157,1,0.007697875611,1.576799989,2
51,1331,75,3,70,4.963163376,1,0.02502166666,1.342499971,4
47,915,62,2,63,6.846814632,6,0.03609192744,1.286599994,1
47,581,61,2,66,4.543270588,6,0.001216886565,0.9203500152,1
53,2107,102,4,65,16.18502426,1,0.1517524421,2.205899954,4
48,394,57,2,69,6.663610458,6,0.01000787225,1.261299968,1
53,1869,91,4,65,8.919608116,1,0.06915590167,1.855149984,4
56,1371,66,4,56,22.78585052,4,0.02574718744,1.83829999,2
55,2726,134,6,55,18.1607132,4,0.5993730426,3.012500048,0
51,1197,60,2,60,11.19084549,6,0.04082632437,1.391749978,1
46,973,57,2,62,6.846814632,6,0.02111878432,1.237400055,1
47,137,59,2,61,6.394533634,6,0.02660656162,1.613100052,1
50,2059,85,2,71,9.759883881,4,0.01433931757,1.493149996,4
45,601,53,1,64,5.086588383,6,0.005029994529,0.9804000258,1
59,1396,99,4,55,13.87384796,1,0.03899636492,1.387099981,2
54,1145,69,3,61,0.6350000501,6,0.03135663643,1.322600007,1
54,1460,85,4,58,22.19878006,4,0.01261027344,1.820000052,2
54,1207,68,3,66,0.6350000501,6,0.01935009286,1.321349978,4
58,2156,123,6,55,17.35907745,1,0.01200536825,2.013499975,3
55,1865,98,5,59,19.92481995,1,0.3699605763,2.973949909,0
52,1139,82,2,62,11.19084549,1,0.04631940275,1.458199978,4
57,2033,115,7,55,20.53647995,1,0.3633755445,3.015899897,0
44,1974,130,5,56,12.68871689,1,0.006539316848,2.008399963,3
48,841,78,2,62,5.086588383,3,0.02382372506,0.8565999866,4
50,1107,70,2,65,12.68012905,6,0.5003090501,2.90440011,0
41,565,59,1,74,4.726085186,6,0.009972052649,1.447950006,1
55,2170,105,6,55,19.86532021,1,0.3725343049,3.251450062,0
56,1367,100,5,57,20.47533417,4,0.02746963874,1.801100016,2
47,243,61,2,63,5.656566143,6,0.02339459583,1.368950009,1
48,922,62,2,75,6.178199768,4,0.001653823419,0.96875,1
50,1075,81,4,62,12.68012905,1,0.3360149562,2.702399969,0
47,599,60,2,66,7.766949654,6,0.04013496637,1.324000001,1
52,1208,77,3,63,14.86999321,4,0.002478998154,1.384199977,4
54,1268,75,3,63,12.24644375,4,0.006757694762,1.502799988,4
43,971,54,2,62,6.637675762,6,0.01827262342,1.196200013,1
57,1980,112,7,57,20.68773842,4,0.2424639165,2.720900059,3
48,815,62,2,61,6.637675762,6,0.01770627871,1.327800035,1
57,1456,80,5,53,22.19878006,1,0.02382368036,1.740550041,2
55,2341,105,4,63,11.64798927,4,0.02241561376,1.814650059,4
56,1426,75,5,56,22.78585052,1,0.03952077404,1.898000002,2
51,1943,88,3,68,8.919608116,4,0.01679763384,1.303500056,4
50,1569,86,3,63,6.469658852,1,0.04170853645,1.682350039,4
50,1565,94,4,67,15.18422127,4,0.6144071221,3.687849998,0
56,2794,114,7,57,17.76881218,4,0.5958650708,3.570499897,0
47,912,64,3,61,5.05257988,3,0.004808155354,0.9265000224,1
58,1753,90,5,56,20.57894135,1,0.01866124384,2.003050089,2
60,1618,110,5,55,10.63206768,1,0.07288897783,1.376899958,3
47,1129,74,5,67,6.748383045,1,0.0183378309,1.221500039,4
49,1172,56,2,65,10.61869431,6,0.008721874095,1.282600045,1
42,967,56,2,60,4.873876572,6,0.01256737206,0.9220499992,1
55,1968,94,5,58,17.2395401,1,0.1981772929,2.486150026,2
53,1192,75,3,65,12.24644375,6,0.00741292676,1.486850023,4
44,1167,65,3,62,6.637675762,3,0.02135481685,1.19145,1
51,1694,86,4,64,16.17746353,1,0.7062604427,3.571650028,0
55,1258,71,3,57,20.47533417,4,0.03060261533,1.832149982,2
55,1753,86,4,61,15.75392628,1,0.02536613867,1.524649978,2
53,1797,87,4,64,16.55594635,4,0.1449084133,2.602649927,4
48,1165,70,2,65,4.234931946,1,0.006667455193,1.212149978,4
54,1375,67,4,59,22.86232758,4,0.02806982398,1.792999983,2
48,743,76,2,66,7.766949654,1,0.02152075619,1.245700002,4
47,1950,85,3,70,4.643253803,6,0.01034989115,1.633849978,4
54,1354,83,4,59,17.47557831,1,0.006074477453,1.609549999,2
47,851,57,2,63,4.854311943,6,0.003976359498,0.8910499811,1
49,1498,63,2,66,10.61996555,6,0.06097257882,1.204049945,1
56,1937,104,5,63,12.98832226,1,0.05224514008,2.113199949,3
55,1215,80,4,56,18.79302979,1,0.0102229435,1.548149943,2
46,812,75,3,61,8.634547234,3,0.03322927654,1.439800024,4
57,1395,93,5,58,19.73941994,1,0.04842597991,1.86500001,2
49,895,60,2,66,5.726442337,6,0.00244360487,1.039849997,1
47,1574,73,3,62,5.635867119,6,0.0148417009,1.178200006,1
58,2024,107,5,55,20.81811714,6,0.01276091579,1.662099957,3
57,1858,114,5,55,16.26383781,1,0.3302143514,2.608500004,0
57,1636,96,6,54,22.31351089,1,0.02848814242,1.889199972,2
56,1814,114,7,55,15.18422127,4,0.6434999108,3.698899984,0
53,994,66,3,63,5.673066616,6,0.01353347301,0.9417999983,1
50,1941,92,3,65,6.606188297,4,0.01379461866,1.648000002,4
56,1285,79,4,56,22.78585052,1,0.03769856319,1.800250053,2
56,1576,81,5,55,22.41001701,1,0.01608684659,1.985499978,2
54,1289,87,4,57,11.05469418,1,0.04439299181,1.409700036,2
44,870,55,2,61,4.873876572,6,0.007314950228,0.9083499908,1
48,651,54,2,68,4.880426884,6,0.03342050314,1.507750034,1
55,1853,89,5,58,19.92481995,1,0.3349812627,3.009449959,0
46,185,56,2,61,5.656566143,6,0.03299050406,1.404500008,1
54,1224,84,4,68,25.39999962,1,0.006782331038,1.405099988,2
47,154,56,2,62,6.394533634,6,0.02541333809,1.48360002,1
44,2117,125,6,56,16.75114441,1,0.003572347108,1.956349969,3
47,116,75,3,60,4.577061176,6,0.01807695255,1.312150002,1
46,641,63,2,64,4.621278763,6,0.02045929432,0.8875499964,1
52,2078,108,4,66,8.919608116,4,0.03516921401,1.676849961,4
57,2608,125,9,54,18.1607132,4,0.5235220194,2.937750101,0
55,1214,83,3,60,19.79767227,1,0.007212393917,1.608100057,2
58,2048,122,5,58,8.495018959,1,0.07227613032,1.366299987,3
47,977,68,2,70,4.874920368,3,0.008469013497,1.222949982,1
49,963,77,3,63,4.621278763,6,0.01498009358,1.169749975,1
46,915,65,3,62,4.643328667,6,0.0298360642,1.007200003,1
54,2679,137,7,57,11.64798927,4,0.0342726633,1.900349975,3
44,7,68,2,65,0.6350000501,6,0.01001777127,1.289849997,1
43,23,79,2,64,8.313504219,6,0.005316606723,1.358700037,1
56,1845,97,4,57,17.35907745,1,0.003074686276,2.078000069,2
56,1409,81,5,56,11.69568157,1,0.005847847555,1.564800024,2
45,708,57,2,62,5.086588383,6,0.003236856312,0.8327500224,1
55,2308,99,4,57,19.86532021,1,0.5119448304,3.690700054,0
48,524,54,2,65,5.29102087,6,0.002891021315,0.8432999849,1
